customer_id,loan_id,riesgo_score,tasa_interes_dinamica
6215,854,2.00E-04,0.10008
3977,855,5.00E-04,0.1002
6187,856,3.00E-04,0.10012
3765,857,6.00E-04,0.10024
3060,858,2.00E-04,0.10008
4625,859,3.00E-04,0.10012
2163,860,3.00E-04,0.10012
6219,861,0.0029,0.10116
6206,862,0.4878,0.29512
3720,863,0.0027,0.10108
670,864,5.00E-04,0.1002
4565,865,2.00E-04,0.10008
3861,866,4.00E-04,0.10016
6270,867,2.00E-04,0.10008
5799,868,4.00E-04,0.10016
4803,869,4.00E-04,0.10016
1166,870,3.00E-04,0.10012
5880,871,2.00E-04,0.10008
1190,872,2.00E-04,0.10008
1943,873,2.00E-04,0.10008
3708,874,3.00E-04,0.10012
4034,875,5.00E-04,0.1002
2664,876,2.00E-04,0.10008
6244,877,2.00E-04,0.10008
3293,878,2.00E-04,0.10008
3542,879,5.00E-04,0.1002
6298,880,0.0019,0.10076
6293,881,2.00E-04,0.10008
6137,882,2.00E-04,0.10008
4725,883,5.00E-04,0.1002
3012,884,0.0022,0.10088
3342,885,3.00E-04,0.10012
6279,886,2.00E-04,0.10008
6261,887,5.00E-04,0.1002
3305,888,3.00E-04,0.10012
1468,889,2.00E-04,0.10008
1531,890,7.00E-04,0.10028
878,891,2.00E-04,0.10008
547,892,2.00E-04,0.10008
5796,893,2.00E-04,0.10008
6336,894,2.00E-04,0.10008
31,895,2.00E-04,0.10008
6312,896,2.00E-04,0.10008
6313,897,2.00E-04,0.10008
6320,898,2.00E-04,0.10008
3814,899,2.00E-04,0.10008
5981,900,2.00E-04,0.10008
6323,901,2.00E-04,0.10008
6324,902,0.9992,0.49968
6327,903,0.9992,0.49968
6328,904,0.9992,0.49968
6367,905,2.00E-04,0.10008
6361,906,2.00E-04,0.10008
2785,907,2.00E-04,0.10008
3828,908,4.00E-04,0.10016
2923,909,0.9645,0.4858
6358,910,2.00E-04,0.10008
6376,911,2.00E-04,0.10008
6360,912,0.9992,0.49968
148,913,3.00E-04,0.10012
4935,914,4.00E-04,0.10016
3424,915,2.00E-04,0.10008
4302,916,4.00E-04,0.10016
5785,917,2.00E-04,0.10008
1412,918,2.00E-04,0.10008
6402,919,2.00E-04,0.10008
6398,920,2.00E-04,0.10008
2908,921,3.00E-04,0.10012
6406,922,2.00E-04,0.10008
6394,923,0.9992,0.49968
6382,924,2.00E-04,0.10008
6390,925,2.00E-04,0.10008
6387,926,2.00E-04,0.10008
6405,927,2.00E-04,0.10008
1423,928,2.00E-04,0.10008
6421,929,0.9992,0.49968
1791,930,5.00E-04,0.1002
6430,931,2.00E-04,0.10008
6436,932,0.0012,0.10048
6438,933,0.9992,0.49968
1929,934,5.00E-04,0.1002
6422,935,2.00E-04,0.10008
6429,936,0.2264,0.19056
1367,937,4.00E-04,0.10016
3723,938,3.00E-04,0.10012
3490,939,0.9995,0.4998
4299,940,2.00E-04,0.10008
694,941,3.00E-04,0.10012
1032,942,0.9814,0.49256
1213,943,2.00E-04,0.10008
4109,944,3.00E-04,0.10012
6453,945,2.00E-04,0.10008
6455,946,0.2026,0.18104
6456,947,3.00E-04,0.10012
2156,948,5.00E-04,0.1002
4991,949,3.00E-04,0.10012
6462,950,0.8373,0.43492
6487,951,2.00E-04,0.10008
6471,952,2.00E-04,0.10008
6476,953,2.00E-04,0.10008
1471,954,2.00E-04,0.10008
546,955,2.00E-04,0.10008
3513,956,2.00E-04,0.10008
599,957,0.2545,0.2018
6287,958,0.9353,0.47412
1666,959,0.9995,0.4998
6364,960,2.00E-04,0.10008
5354,961,0.0051,0.10204
5714,962,4.00E-04,0.10016
4325,963,4.00E-04,0.10016
941,964,2.00E-04,0.10008
3169,965,2.00E-04,0.10008
6484,966,2.00E-04,0.10008
1731,967,0.9512,0.48048
4722,968,0.3724,0.24896
6321,969,0.9992,0.49968
6492,970,2.00E-04,0.10008
6497,971,2.00E-04,0.10008
6491,972,2.00E-04,0.10008
6499,973,2.00E-04,0.10008
704,974,2.00E-04,0.10008
6494,975,2.00E-04,0.10008
6505,976,2.00E-04,0.10008
4943,977,3.00E-04,0.10012
6509,978,2.00E-04,0.10008
6013,979,2.00E-04,0.10008
3122,980,2.00E-04,0.10008
2553,981,2.00E-04,0.10008
2545,982,3.00E-04,0.10012
2962,983,0.0018,0.10072
45,984,4.00E-04,0.10016
6486,985,3.00E-04,0.10012
4457,986,2.00E-04,0.10008
4361,987,0.9464,0.47856
437,988,3.00E-04,0.10012
6459,989,0.9992,0.49968
409,990,2.00E-04,0.10008
1466,991,3.00E-04,0.10012
448,992,3.00E-04,0.10012
6337,993,2.00E-04,0.10008
4012,994,3.00E-04,0.10012
4472,995,3.00E-04,0.10012
2799,996,2.00E-04,0.10008
5830,997,3.00E-04,0.10012
6552,998,2.00E-04,0.10008
6550,999,2.00E-04,0.10008
6549,1000,2.00E-04,0.10008
6545,1001,0.9992,0.49968
6542,1002,0.0029,0.10116
6541,1003,0.8373,0.43492
4143,1004,3.00E-04,0.10012
4096,1005,3.00E-04,0.10012
6554,1006,2.00E-04,0.10008
4075,1007,4.00E-04,0.10016
6528,1008,0.0012,0.10048
6531,1009,2.00E-04,0.10008
6577,1010,3.00E-04,0.10012
4763,1011,2.00E-04,0.10008
2912,1012,2.00E-04,0.10008
4769,1013,4.00E-04,0.10016
6194,1014,4.00E-04,0.10016
6578,1015,2.00E-04,0.10008
6571,1016,2.00E-04,0.10008
6584,1017,0.9992,0.49968
2106,1018,3.00E-04,0.10012
6591,1019,0.0019,0.10076
6592,1020,0.0533,0.12132
4286,1021,2.00E-04,0.10008
3106,1022,2.00E-04,0.10008
3979,1023,3.00E-04,0.10012
4933,1024,0.9997,0.49988
2144,1025,2.00E-04,0.10008
6325,1026,2.00E-04,0.10008
2460,1027,0.9997,0.49988
3851,1028,0.9995,0.4998
2373,1029,2.00E-04,0.10008
4969,1030,3.00E-04,0.10012
6573,1031,5.00E-04,0.1002
3425,1032,2.00E-04,0.10008
1007,1033,3.00E-04,0.10012
1609,1034,0.9996,0.49984
2866,1035,0.0056,0.10224
6604,1036,3.00E-04,0.10012
6605,1037,2.00E-04,0.10008
2496,1038,4.00E-04,0.10016
263,1039,2.00E-04,0.10008
6608,1040,2.00E-04,0.10008
6615,1041,2.00E-04,0.10008
1936,1042,4.00E-04,0.10016
3886,1043,2.00E-04,0.10008
2824,1044,0.9993,0.49972
3983,1045,4.00E-04,0.10016
1501,1046,2.00E-04,0.10008
4060,1047,4.00E-04,0.10016
2010,1048,0.9443,0.47772
6619,1049,2.00E-04,0.10008
6617,1050,2.00E-04,0.10008
5929,1051,0.9996,0.49984
561,1052,3.00E-04,0.10012
2190,1053,3.00E-04,0.10012
3802,1054,0.9054,0.46216
1855,1055,4.00E-04,0.10016
275,1056,2.00E-04,0.10008
6081,1057,2.00E-04,0.10008
5315,1058,2.00E-04,0.10008
2495,1059,3.00E-04,0.10012
574,1060,1.00E-04,0.10004
2084,1061,2.00E-04,0.10008
1530,1062,6.00E-04,0.10024
2312,1063,5.00E-04,0.1002
4058,1064,0.9996,0.49984
675,1065,2.00E-04,0.10008
6644,1066,0.0012,0.10048
3003,1067,3.00E-04,0.10012
6643,1068,2.00E-04,0.10008
6638,1069,0.0019,0.10076
6635,1070,0.0029,0.10116
5060,1071,5.00E-04,0.1002
6632,1072,2.00E-04,0.10008
6649,1073,0.9992,0.49968
6558,1074,2.00E-04,0.10008
70,1075,0.0015,0.1006
6496,1076,3.00E-04,0.10012
6415,1077,0.004,0.1016
5193,1078,3.00E-04,0.10012
6590,1079,4.00E-04,0.10016
6161,1080,0.0377,0.11508
1100,1081,0.9997,0.49988
2097,1082,4.00E-04,0.10016
1399,1083,5.00E-04,0.1002
1216,1084,2.00E-04,0.10008
6669,1085,2.00E-04,0.10008
6123,1086,3.00E-04,0.10012
5372,1087,3.00E-04,0.10012
2512,1088,3.00E-04,0.10012
3594,1089,4.00E-04,0.10016
1112,1090,0.9993,0.49972
4369,1091,3.00E-04,0.10012
3206,1092,3.00E-04,0.10012
354,1093,2.00E-04,0.10008
6668,1094,2.00E-04,0.10008
2855,1095,6.00E-04,0.10024
4470,1096,3.00E-04,0.10012
4142,1097,3.00E-04,0.10012
6666,1098,2.00E-04,0.10008
6326,1099,2.00E-04,0.10008
5036,1100,3.00E-04,0.10012
400,1101,3.00E-04,0.10012
403,1102,2.00E-04,0.10008
1550,1103,3.00E-04,0.10012
3666,1104,2.00E-04,0.10008
5224,1105,5.00E-04,0.1002
6674,1106,2.00E-04,0.10008
4214,1107,2.00E-04,0.10008
6659,1108,0.9992,0.49968
6671,1109,2.00E-04,0.10008
2526,1110,0.9992,0.49968
2935,1111,3.00E-04,0.10012
5860,1112,3.00E-04,0.10012
5585,1113,3.00E-04,0.10012
4668,1114,0.0407,0.11628
6689,1115,2.00E-04,0.10008
6688,1116,2.00E-04,0.10008
6686,1117,2.00E-04,0.10008
3278,1118,3.00E-04,0.10012
6144,1119,2.00E-04,0.10008
3759,1120,2.00E-04,0.10008
467,1121,0.9997,0.49988
3570,1122,3.00E-04,0.10012
5626,1123,0.9996,0.49984
13,1124,0.9282,0.47128
6714,1125,0.9992,0.49968
6681,1126,2.00E-04,0.10008
1797,1127,4.00E-04,0.10016
807,1128,0.9992,0.49968
3422,1129,4.00E-04,0.10016
955,1130,2.00E-04,0.10008
6704,1131,0.9992,0.49968
6693,1132,0.9992,0.49968
956,1133,2.00E-04,0.10008
6698,1134,0.0805,0.1322
2709,1135,2.00E-04,0.10008
5041,1136,0.0037,0.10148
2578,1137,2.00E-04,0.10008
6696,1138,2.00E-04,0.10008
928,1139,2.00E-04,0.10008
6695,1140,2.00E-04,0.10008
4397,1141,2.00E-04,0.10008
984,1142,2.00E-04,0.10008
6701,1143,2.00E-04,0.10008
5369,1144,0.4827,0.29308
6721,1145,2.00E-04,0.10008
5150,1146,5.00E-04,0.1002
6722,1147,2.00E-04,0.10008
4527,1148,3.00E-04,0.10012
6665,1149,2.00E-04,0.10008
6726,1150,0.8373,0.43492
4407,1151,3.00E-04,0.10012
5759,1152,3.00E-04,0.10012
1997,1153,4.00E-04,0.10016
6734,1154,2.00E-04,0.10008
1732,1155,2.00E-04,0.10008
4877,1156,0.9993,0.49972
6736,1157,2.00E-04,0.10008
6446,1158,0.9994,0.49976
854,1159,3.00E-04,0.10012
6739,1160,2.00E-04,0.10008
6742,1161,2.00E-04,0.10008
4530,1162,5.00E-04,0.1002
2655,1163,3.00E-04,0.10012
4101,1164,3.00E-04,0.10012
5154,1165,0.9997,0.49988
1762,1166,3.00E-04,0.10012
763,1167,3.00E-04,0.10012
272,1168,3.00E-04,0.10012
3946,1169,3.00E-04,0.10012
3833,1170,3.00E-04,0.10012
2109,1171,5.00E-04,0.1002
1946,1172,2.00E-04,0.10008
6774,1173,0.0019,0.10076
3181,1174,2.00E-04,0.10008
6769,1175,2.00E-04,0.10008
6768,1176,2.00E-04,0.10008
6411,1177,3.00E-04,0.10012
6766,1178,2.00E-04,0.10008
6765,1179,2.00E-04,0.10008
3399,1180,2.00E-04,0.10008
6764,1181,2.00E-04,0.10008
808,1182,5.00E-04,0.1002
6757,1183,2.00E-04,0.10008
2548,1184,2.00E-04,0.10008
6753,1185,0.9992,0.49968
6747,1186,0.2264,0.19056
5164,1187,4.00E-04,0.10016
6797,1188,2.00E-04,0.10008
2986,1189,0.0757,0.13028
2671,1190,3.00E-04,0.10012
4514,1191,3.00E-04,0.10012
6803,1192,2.00E-04,0.10008
6805,1193,2.00E-04,0.10008
6028,1194,2.00E-04,0.10008
3673,1195,2.00E-04,0.10008
6782,1196,0.0574,0.12296
6463,1197,4.00E-04,0.10016
1953,1198,4.00E-04,0.10016
2374,1199,3.00E-04,0.10012
6181,1200,3.00E-04,0.10012
3323,1201,0.9996,0.49984
3180,1202,3.00E-04,0.10012
6767,1203,3.00E-04,0.10012
4852,1204,5.00E-04,0.1002
4132,1205,0.9996,0.49984
6600,1206,0.9998,0.49992
4145,1207,3.00E-04,0.10012
2446,1208,2.00E-04,0.10008
4160,1209,4.00E-04,0.10016
5225,1210,4.00E-04,0.10016
4748,1211,3.00E-04,0.10012
4948,1212,4.00E-04,0.10016
6817,1213,2.00E-04,0.10008
6813,1214,0.8373,0.43492
4674,1215,7.00E-04,0.10028
6822,1216,2.00E-04,0.10008
6634,1217,2.00E-04,0.10008
4913,1218,3.00E-04,0.10012
4115,1219,2.00E-04,0.10008
428,1220,2.00E-04,0.10008
4434,1221,0.013,0.1052
3444,1222,0.0616,0.12464
4631,1223,4.00E-04,0.10016
6844,1224,2.00E-04,0.10008
5386,1225,2.00E-04,0.10008
6835,1226,2.00E-04,0.10008
5449,1227,0.9991,0.49964
6833,1228,2.00E-04,0.10008
6831,1229,0.8373,0.43492
6829,1230,2.00E-04,0.10008
1549,1231,3.00E-04,0.10012
6848,1232,2.00E-04,0.10008
6840,1233,2.00E-04,0.10008
5365,1234,0.9996,0.49984
6839,1235,0.9992,0.49968
6827,1236,0.9992,0.49968
1557,1237,0.9993,0.49972
3532,1238,2.00E-04,0.10008
6861,1239,2.00E-04,0.10008
2437,1240,0.9997,0.49988
6855,1241,2.00E-04,0.10008
1756,1242,2.00E-04,0.10008
3017,1243,1.00E-04,0.10004
4464,1244,2.00E-04,0.10008
3051,1245,2.00E-04,0.10008
860,1246,4.00E-04,0.10016
6854,1247,2.00E-04,0.10008
957,1248,2.00E-04,0.10008
6873,1249,2.00E-04,0.10008
6850,1250,2.00E-04,0.10008
2623,1251,0.0018,0.10072
6265,1252,2.00E-04,0.10008
2323,1253,3.00E-04,0.10012
3598,1254,2.00E-04,0.10008
6818,1255,2.00E-04,0.10008
3766,1256,2.00E-04,0.10008
3711,1257,0.8364,0.43456
4526,1258,3.00E-04,0.10012
182,1259,0.9993,0.49972
6169,1260,3.00E-04,0.10012
5423,1261,3.00E-04,0.10012
6690,1262,3.00E-04,0.10012
3841,1263,3.00E-04,0.10012
3441,1264,2.00E-04,0.10008
2260,1265,0.9992,0.49968
3240,1266,1.00E-04,0.10004
2930,1267,2.00E-04,0.10008
668,1268,2.00E-04,0.10008
6226,1269,2.00E-04,0.10008
5202,1270,4.00E-04,0.10016
3719,1271,3.00E-04,0.10012
6208,1272,4.00E-04,0.10016
4305,1273,2.00E-04,0.10008
5338,1274,0.9994,0.49976
6750,1275,4.00E-04,0.10016
2307,1276,2.00E-04,0.10008
5005,1277,0.9993,0.49972
2808,1278,5.00E-04,0.1002
3453,1279,4.00E-04,0.10016
6895,1280,2.00E-04,0.10008
6878,1281,2.00E-04,0.10008
6894,1282,2.00E-04,0.10008
6901,1283,0.9992,0.49968
6886,1284,2.00E-04,0.10008
3136,1285,4.00E-04,0.10016
1470,1286,2.00E-04,0.10008
6851,1287,0.0928,0.13712
6892,1288,2.00E-04,0.10008
2326,1289,2.00E-04,0.10008
6888,1290,2.00E-04,0.10008
1489,1291,2.00E-04,0.10008
5197,1292,0.0014,0.10056
4174,1293,3.00E-04,0.10012
593,1294,0.0023,0.10092
3625,1295,2.00E-04,0.10008
2584,1296,4.00E-04,0.10016
2583,1297,0.0017,0.10068
1428,1298,3.00E-04,0.10012
3771,1299,2.00E-04,0.10008
6712,1300,0.9992,0.49968
1097,1301,2.00E-04,0.10008
6207,1302,0.3739,0.24956
4341,1303,4.00E-04,0.10016
2018,1304,0.0597,0.12388
6537,1305,0.29,0.216
6518,1306,3.00E-04,0.10012
6083,1307,2.00E-04,0.10008
6907,1308,0.9992,0.49968
6223,1309,3.00E-04,0.10012
6917,1310,0.0019,0.10076
1358,1311,2.00E-04,0.10008
614,1312,3.00E-04,0.10012
6900,1313,2.00E-04,0.10008
6946,1314,0.0019,0.10076
6935,1315,2.00E-04,0.10008
6939,1316,2.00E-04,0.10008
6943,1317,2.00E-04,0.10008
4123,1318,0.9996,0.49984
6945,1319,2.00E-04,0.10008
2870,1320,0.9996,0.49984
5546,1321,2.00E-04,0.10008
5947,1322,2.00E-04,0.10008
6934,1323,2.00E-04,0.10008
6930,1324,2.00E-04,0.10008
2662,1325,4.00E-04,0.10016
2617,1326,3.00E-04,0.10012
1070,1327,2.00E-04,0.10008
4420,1328,3.00E-04,0.10012
6677,1329,0.0013,0.10052
6533,1330,0.9994,0.49976
4821,1331,4.00E-04,0.10016
6872,1332,2.00E-04,0.10008
4067,1333,0.3925,0.257
6966,1334,0.0019,0.10076
6176,1335,3.00E-04,0.10012
6969,1336,2.00E-04,0.10008
2193,1337,3.00E-04,0.10012
6858,1338,0.4358,0.27432
1746,1339,3.00E-04,0.10012
6971,1340,2.00E-04,0.10008
4018,1341,0.9995,0.4998
2818,1342,2.00E-04,0.10008
2740,1343,3.00E-04,0.10012
2280,1344,2.00E-04,0.10008
6963,1345,0.0019,0.10076
6959,1346,2.00E-04,0.10008
3945,1347,2.00E-04,0.10008
1208,1348,3.00E-04,0.10012
6956,1349,2.00E-04,0.10008
6953,1350,2.00E-04,0.10008
2646,1351,3.00E-04,0.10012
2689,1352,2.00E-04,0.10008
2560,1353,3.00E-04,0.10012
4546,1354,2.00E-04,0.10008
527,1355,2.00E-04,0.10008
3924,1356,2.00E-04,0.10008
4461,1357,4.00E-04,0.10016
1560,1358,2.00E-04,0.10008
1714,1359,3.00E-04,0.10012
2137,1360,2.00E-04,0.10008
4474,1361,0.0045,0.1018
2598,1362,2.00E-04,0.10008
5450,1363,2.00E-04,0.10008
3125,1364,4.00E-04,0.10016
3015,1365,2.00E-04,0.10008
1279,1366,3.00E-04,0.10012
6751,1367,3.00E-04,0.10012
2414,1368,3.00E-04,0.10012
6501,1369,2.00E-04,0.10008
4309,1370,2.00E-04,0.10008
7000,1371,0.9992,0.49968
6994,1372,2.00E-04,0.10008
7006,1373,0.9992,0.49968
1105,1374,2.00E-04,0.10008
6995,1375,0.0029,0.10116
1111,1376,2.00E-04,0.10008
6773,1377,0.9992,0.49968
4444,1378,3.00E-04,0.10012
4601,1379,2.00E-04,0.10008
5355,1380,2.00E-04,0.10008
4596,1381,3.00E-04,0.10012
2707,1382,5.00E-04,0.1002
5087,1383,2.00E-04,0.10008
1037,1384,2.00E-04,0.10008
2838,1385,2.00E-04,0.10008
6752,1386,0.9996,0.49984
5035,1387,0.9992,0.49968
7012,1388,2.00E-04,0.10008
2013,1389,2.00E-04,0.10008
7036,1390,2.00E-04,0.10008
7027,1391,0.29,0.216
3464,1392,2.00E-04,0.10008
3194,1393,2.00E-04,0.10008
4460,1394,5.00E-04,0.1002
3111,1395,0.9995,0.4998
62,1396,2.00E-04,0.10008
2520,1397,2.00E-04,0.10008
4607,1398,4.00E-04,0.10016
7032,1399,2.00E-04,0.10008
1761,1400,4.00E-04,0.10016
1145,1401,3.00E-04,0.10012
2442,1402,0.0074,0.10296
7017,1403,2.00E-04,0.10008
542,1404,3.00E-04,0.10012
5997,1405,3.00E-04,0.10012
3894,1406,0.9996,0.49984
2297,1407,0.9998,0.49992
2292,1408,3.00E-04,0.10012
1052,1409,3.00E-04,0.10012
4655,1410,5.00E-04,0.1002
1694,1411,0.9995,0.4998
1219,1412,3.00E-04,0.10012
908,1413,5.00E-04,0.1002
3370,1414,5.00E-04,0.1002
2482,1415,3.00E-04,0.10012
1824,1416,2.00E-04,0.10008
825,1417,0.9995,0.4998
3283,1418,2.00E-04,0.10008
5162,1419,5.00E-04,0.1002
1615,1420,2.00E-04,0.10008
1116,1421,7.00E-04,0.10028
1110,1422,3.00E-04,0.10012
167,1423,4.00E-04,0.10016
3151,1424,0.9584,0.48336
3148,1425,4.00E-04,0.10016
2568,1426,0.0023,0.10092
142,1427,1.00E-04,0.10004
6944,1428,6.00E-04,0.10024
5391,1429,5.00E-04,0.1002
1021,1430,4.00E-04,0.10016
3044,1431,5.00E-04,0.1002
3067,1432,6.00E-04,0.10024
3690,1433,0.9994,0.49976
3682,1434,3.00E-04,0.10012
4359,1435,3.00E-04,0.10012
4557,1436,3.00E-04,0.10012
2948,1437,3.00E-04,0.10012
5132,1438,2.00E-04,0.10008
3571,1439,3.00E-04,0.10012
3524,1440,0.9994,0.49976
1795,1441,9.00E-04,0.10036
1938,1442,7.00E-04,0.10028
4851,1443,0.0016,0.10064
6124,1444,0.0032,0.10128
6335,1445,2.00E-04,0.10008
5453,1446,0.591,0.3364
2973,1447,4.00E-04,0.10016
5089,1448,3.00E-04,0.10012
1854,1449,6.00E-04,0.10024
7052,1450,2.00E-04,0.10008
4693,1451,3.00E-04,0.10012
2191,1452,3.00E-04,0.10012
2082,1453,0.9994,0.49976
1378,1454,0.3017,0.22068
5623,1455,0.001,0.1004
4175,1456,4.00E-04,0.10016
1389,1457,1.00E-04,0.10004
7045,1458,0.0418,0.11672
1275,1459,2.00E-04,0.10008
7046,1460,2.00E-04,0.10008
2166,1461,5.00E-04,0.1002
7055,1462,0.9992,0.49968
5663,1463,4.00E-04,0.10016
19,1464,7.00E-04,0.10028
7049,1465,0.9992,0.49968
2208,1466,3.00E-04,0.10012
3985,1467,1.00E-04,0.10004
7069,1468,3.00E-04,0.10012
7067,1469,2.00E-04,0.10008
5232,1470,3.00E-04,0.10012
6309,1471,4.00E-04,0.10016
6882,1472,2.00E-04,0.10008
5442,1473,8.00E-04,0.10032
7064,1474,2.00E-04,0.10008
659,1475,3.00E-04,0.10012
3086,1476,3.00E-04,0.10012
5937,1477,4.00E-04,0.10016
4744,1478,0.9655,0.4862
2694,1479,7.00E-04,0.10028
2972,1480,3.00E-04,0.10012
5469,1481,0.544,0.3176
4963,1482,4.00E-04,0.10016
5180,1483,2.00E-04,0.10008
5470,1484,0.9998,0.49992
5865,1485,2.00E-04,0.10008
6931,1486,2.00E-04,0.10008
2644,1487,2.00E-04,0.10008
5137,1488,0.054,0.1216
6707,1489,2.00E-04,0.10008
7056,1490,2.00E-04,0.10008
2456,1491,3.00E-04,0.10012
5409,1492,3.00E-04,0.10012
6795,1493,2.00E-04,0.10008
6186,1494,0.6552,0.36208
6185,1495,2.00E-04,0.10008
3312,1496,3.00E-04,0.10012
5752,1497,0.9203,0.46812
2657,1498,2.00E-04,0.10008
1960,1499,2.00E-04,0.10008
7084,1500,2.00E-04,0.10008
5348,1501,0.005,0.102
6152,1502,2.00E-04,0.10008
5414,1503,3.00E-04,0.10012
242,1504,0.0025,0.101
6242,1505,4.00E-04,0.10016
6553,1506,4.00E-04,0.10016
6252,1507,0.0012,0.10048
7086,1508,2.00E-04,0.10008
5374,1509,0.0696,0.12784
6132,1510,2.00E-04,0.10008
7087,1511,2.00E-04,0.10008
5769,1512,4.00E-04,0.10016
6838,1513,2.00E-04,0.10008
5390,1514,3.00E-04,0.10012
7083,1515,2.00E-04,0.10008
7080,1516,0.9992,0.49968
317,1517,0.9995,0.4998
5007,1518,0.9994,0.49976
4103,1519,3.00E-04,0.10012
1839,1520,2.00E-04,0.10008
5111,1521,3.00E-04,0.10012
5572,1522,0.2359,0.19436
6652,1523,7.00E-04,0.10028
2022,1524,3.00E-04,0.10012
4835,1525,2.00E-04,0.10008
3981,1526,0.9996,0.49984
2928,1527,3.00E-04,0.10012
3810,1528,0.9997,0.49988
6947,1529,5.00E-04,0.1002
3897,1530,3.00E-04,0.10012
4072,1531,1.00E-04,0.10004
6986,1532,2.00E-04,0.10008
4025,1533,0.059,0.1236
4204,1534,3.00E-04,0.10012
2444,1535,3.00E-04,0.10012
2016,1536,5.00E-04,0.1002
1919,1537,2.00E-04,0.10008
4503,1538,3.00E-04,0.10012
5153,1539,2.00E-04,0.10008
3143,1540,3.00E-04,0.10012
7018,1541,3.00E-04,0.10012
1469,1542,5.00E-04,0.1002
7076,1543,4.00E-04,0.10016
6763,1544,0.9992,0.49968
5633,1545,3.00E-04,0.10012
1640,1546,2.00E-04,0.10008
1010,1547,5.00E-04,0.1002
7041,1548,2.00E-04,0.10008
4978,1549,0.9993,0.49972
4039,1550,2.00E-04,0.10008
6410,1551,4.00E-04,0.10016
3634,1552,2.00E-04,0.10008
455,1553,0.9997,0.49988
332,1554,0.2165,0.1866
5182,1555,4.00E-04,0.10016
4339,1556,0.9997,0.49988
7109,1557,2.00E-04,0.10008
5473,1558,3.00E-04,0.10012
47,1559,1.00E-04,0.10004
7101,1560,0.0019,0.10076
359,1561,2.00E-04,0.10008
5787,1562,0.002,0.1008
7100,1563,2.00E-04,0.10008
6923,1564,2.00E-04,0.10008
7098,1565,2.00E-04,0.10008
863,1566,3.00E-04,0.10012
7095,1567,2.00E-04,0.10008
5027,1568,3.00E-04,0.10012
5694,1569,4.00E-04,0.10016
5091,1570,2.00E-04,0.10008
6563,1571,3.00E-04,0.10012
6824,1572,0.0014,0.10056
2771,1573,5.00E-04,0.1002
4569,1574,3.00E-04,0.10012
3142,1575,0.9994,0.49976
5235,1576,8.00E-04,0.10032
7136,1577,2.00E-04,0.10008
5781,1578,4.00E-04,0.10016
7131,1579,0.2264,0.19056
7127,1580,2.00E-04,0.10008
7116,1581,0.9992,0.49968
7115,1582,2.00E-04,0.10008
7110,1583,2.00E-04,0.10008
4960,1584,2.00E-04,0.10008
1240,1585,2.00E-04,0.10008
740,1586,0.0816,0.13264
6999,1587,3.00E-04,0.10012
2423,1588,2.00E-04,0.10008
6055,1589,3.00E-04,0.10012
5010,1590,5.00E-04,0.1002
581,1591,3.00E-04,0.10012
390,1592,0.001,0.1004
268,1593,1.00E-04,0.10004
5381,1594,0.0504,0.12016
3737,1595,2.00E-04,0.10008
5519,1596,3.00E-04,0.10012
5654,1597,0.9997,0.49988
3669,1598,0.0025,0.101
4079,1599,3.00E-04,0.10012
3521,1600,3.00E-04,0.10012
7092,1601,0.0681,0.12724
6290,1602,0.2264,0.19056
6097,1603,0.9994,0.49976
7149,1604,2.00E-04,0.10008
7164,1605,0.9992,0.49968
5143,1606,3.00E-04,0.10012
7148,1607,2.00E-04,0.10008
7147,1608,0.2264,0.19056
3377,1609,4.00E-04,0.10016
5215,1610,2.00E-04,0.10008
788,1611,4.00E-04,0.10016
6740,1612,2.00E-04,0.10008
1490,1613,2.00E-04,0.10008
7058,1614,4.00E-04,0.10016
7043,1615,0.9995,0.4998
3074,1616,0.0024,0.10096
295,1617,2.00E-04,0.10008
3072,1618,8.00E-04,0.10032
6717,1619,3.00E-04,0.10012
6014,1620,3.00E-04,0.10012
2666,1621,2.00E-04,0.10008
5513,1622,3.00E-04,0.10012
800,1623,3.00E-04,0.10012
2318,1624,5.00E-04,0.1002
5711,1625,3.00E-04,0.10012
5393,1626,6.00E-04,0.10024
3382,1627,3.00E-04,0.10012
2854,1628,0.9995,0.4998
7023,1629,3.00E-04,0.10012
1487,1630,3.00E-04,0.10012
2370,1631,3.00E-04,0.10012
5541,1632,4.00E-04,0.10016
2107,1633,0.9996,0.49984
5318,1634,3.00E-04,0.10012
3529,1635,2.00E-04,0.10008
7050,1636,2.00E-04,0.10008
7020,1637,4.00E-04,0.10016
3395,1638,4.00E-04,0.10016
210,1639,1.00E-04,0.10004
3697,1640,3.00E-04,0.10012
3112,1641,0.9995,0.4998
7194,1642,2.00E-04,0.10008
4495,1643,4.00E-04,0.10016
637,1644,2.00E-04,0.10008
5802,1645,3.00E-04,0.10012
477,1646,2.00E-04,0.10008
6110,1647,3.00E-04,0.10012
7155,1648,2.00E-04,0.10008
7047,1649,3.00E-04,0.10012
5246,1650,0.002,0.1008
6147,1651,4.00E-04,0.10016
434,1652,2.00E-04,0.10008
7188,1653,2.00E-04,0.10008
418,1654,2.00E-04,0.10008
2198,1655,0.0276,0.11104
235,1656,0.0033,0.10132
5298,1657,3.00E-04,0.10012
5357,1658,3.00E-04,0.10012
5489,1659,0.9993,0.49972
5134,1660,4.00E-04,0.10016
5979,1661,3.00E-04,0.10012
7108,1662,0.0014,0.10056
4826,1663,2.00E-04,0.10008
